track_id,A_source,C_source,B_source,A_ra,A_dec,C_ra,C_dec,B_ra,B_dec,total_motion_arcsec,motion_arcsec_per_day,C_prediction_error_arcsec,C_gate_arcsec,motion_significance_chi2,flux_A,flux_C,flux_B,A_class,C_class,B_class,A_counterpart_epochs,C_counterpart_epochs,B_counterpart_epochs,passes_fixed_4arcsec_C_gate,rejection_reason,rejection_detail
REJ-0374,26168,23641,27151,153.98295828848666,-43.08818974542171,154.00150544123983,-43.07844124060452,154.01605977516013,-43.070083353548775,108.74158276139411,3.526081821893868,2.6898255175396857,3.9579580843911666,21369.858135462,8.709912547168717,7.797592408746976,3.757659673577515,STATIONARY,STATIONARY,STATIONARY,C,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0375,14067,11146,14628,155.19617451853796,-42.23510156545298,155.1889453971664,-42.219871451602536,155.18184312975868,-42.20863481352512,102.65534267564098,3.3287278751783256,2.6906525086043787,3.9421797418216853,16319.523932829336,0.9942118654137128,1.0716032635955923,2.3158096209988797,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0376,27844,25485,29189,154.695699992904,-43.58781784950767,154.7153903779311,-43.59653982498,154.73109895410408,-43.60198240371808,105.44348354029461,3.4191368297850167,2.7017043839228676,3.9136883187018867,20412.327684322943,5.586470724565185,2.352624051795441,4.959014156965329,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0377,18982,16322,19875,156.90225034798112,-43.55578362376938,156.92537354120842,-43.558960921878786,156.9414433782596,-43.56238573586353,104.9725168581334,3.40386514608762,2.7104799201372534,3.9257604605734686,18198.95466285614,3.773590267994068,3.9487818403675075,3.4350772635376083,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0378,26637,24252,27898,153.82125545827734,-43.06561666631295,153.83819906621744,-43.07126538589275,153.85152605432992,-43.07661904918519,88.91573424860916,2.883203888086825,2.713265444648358,3.392912888274076,15774.568789696974,16.833684408799954,26.775164102403902,15.879111898051015,STATIONARY,STATIONARY,BLEND_FRAGMENT,CB,AB,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0379,24932,22451,26044,154.54964764281635,-43.20652898617445,154.53455353081876,-43.19286799899809,154.52224275179717,-43.18175151611872,114.58480484538113,3.715555605964539,2.71649090412545,4.179512128733646,20332.858121246107,3.2419524186367896,2.964708282739564,1.5363367500279417,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0380,8745,5779,9267,157.25788869949272,-42.470661611370915,157.25752207767871,-42.471010444603735,157.2554767058839,-42.471383401294176,6.911898590830289,0.2241269563767389,2.718600088578591,2.5013583585678454,69.64322442485731,1.5046851954780842,1.6304986749178296,1.4315384554633515,STATIONARY,STATIONARY,BLEND_FRAGMENT,C,A,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0381,17661,15002,18574,156.37798476724458,-43.18231323860311,156.37602034279166,-43.18150937297969,156.37637001123443,-43.18096076109636,6.4555629796178415,0.20932970345363452,2.7218106413222882,2.247970465328061,72.46607561699187,2.1810197290832405,4.353160964380484,5.060094541263092,STATIONARY,STATIONARY,STATIONARY,C,B,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0382,30013,27667,31406,153.45842148552262,-43.26561998267339,153.45719101299625,-43.26391408748901,153.45700819995724,-43.26385814400887,7.3454284837111565,0.23818470536030012,2.7253804425878476,2.0881458329396487,114.02537879843305,27.06773254247986,55.47179322418111,56.96391793494112,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0383,30933,28586,32321,155.4343853340305,-44.23764166322026,155.45634860898826,-44.245319434094334,155.47354380434837,-44.24986996192248,110.16593484543598,3.5722682196267117,2.7268504651809575,3.973502995822579,23208.406916808653,7.2267055275034835,5.32171225368539,10.37811712214657,FREE,STATIONARY,STATIONARY,,AB,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0384,17675,15170,18850,155.04767501494297,-42.6028026282476,155.04812698564385,-42.61871530774358,155.05003245825682,-42.62985118161957,97.57487391308419,3.1639873215148833,2.728588439267695,3.7077903955567426,18996.616505807513,8.291653730266853,3.775774508254312,8.345740887379868,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0385,27213,24874,28572,156.11803143893877,-44.13978328508101,156.11964366431664,-44.1409120718987,156.11941556468585,-44.14090654452443,5.398024281329932,0.17503768851980211,2.7340985823893402,2.2309379320075458,53.49617224302104,4.6971822049985965,6.271549464261764,7.091366069621473,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0386,29319,27053,30759,155.87813309530407,-44.26200067428115,155.87623634717946,-44.263715084596114,155.87604328190963,-44.26398550315912,8.949007115496807,0.29018274805868405,2.734389090955454,2.359314536754672,132.2649979775212,2.8565043511456207,2.781814799296645,3.2638914650328736,STATIONARY,STATIONARY,STATIONARY,B,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0387,30877,28597,32350,153.2333644080415,-43.257444884633024,153.21544077927885,-43.250964056964634,153.20161014257454,-43.2449143891847,94.69696557923916,3.070667544449338,2.739425008043147,3.633930515123819,14810.41911577515,3.2118397796232037,4.007816294826617,3.1347424657002407,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0388,24520,22117,25740,156.4204348248796,-43.97831734508938,156.42199082365104,-43.979754103887544,156.42196489055564,-43.97979535694165,6.63492439518117,0.21514572167690005,2.745706182608238,2.145151940935832,87.83593221572065,179.58973477518086,225.97529584067243,150.21282619577445,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0389,30132,27930,31739,156.28267276546347,-44.52154273565766,156.26286313687876,-44.52400671406025,156.24875288487328,-44.52709909722534,89.32817914079443,2.896577929552256,2.7468465455346234,3.5603174096662924,13178.688284415337,2.4342683692022113,2.820032090634815,3.406817669275583,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0390,8975,6014,9482,156.0595209771495,-41.9824473409824,156.0596098827797,-41.98265533211895,156.06128521644115,-41.98338893501496,5.812040100571989,0.18846266925977526,2.751324802498864,2.1430022583426194,67.3996221978453,119.49678146138395,129.70573639645232,90.86017385738032,STATIONARY,STATIONARY,BLEND_FRAGMENT,C,A,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0391,31133,28865,32606,153.91525280402593,-43.59079827234728,153.91177747443533,-43.5903263044249,153.9110374647292,-43.59009369113725,11.280095865041636,0.3657712162073148,2.7541828264487975,2.149849365409804,261.1740039529814,10.58604508463338,19.169775453333923,20.930627389117273,STATIONARY,STATIONARY,STATIONARY,B,B,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0392,14211,11241,14683,154.57751025835344,-41.97702100771909,154.58462157033213,-41.96118278397832,154.58894182390227,-41.95060121590128,99.91266398660264,3.239793088474566,2.754754510466637,3.8369214042602025,14552.085327535702,1.9670505191618715,2.5227356309493434,1.9362531316235767,STATIONARY,STATIONARY,BLEND_FRAGMENT,CB,AB,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0393,29379,27064,30776,154.9033286475574,-43.84071897343497,154.9040731501706,-43.84224149792874,154.90392138952217,-43.84213601964224,5.328479179284813,0.17278260160736378,2.755883401060735,2.2453101723970104,49.37112737445625,2.7336316741692963,4.88185151022263,5.847999424946651,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0394,24226,21752,25364,155.56963354554227,-43.57672952664782,155.58986804953523,-43.581144784448156,155.60348596196894,-43.583502732486345,91.58849665009646,2.9698715517238825,2.7595377577261524,3.6333482257671417,12990.51092196961,3.6837182410722913,2.2555468849579072,1.9345031641749875,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0395,20286,17730,21362,156.0044130446675,-43.32056988327477,156.00663684314972,-43.321961811880655,156.00666411954495,-43.32236362948681,8.74404502455063,0.28353659591789276,2.760013851029093,2.2549228013380103,132.95089597318753,2.9854132436540968,6.392910890168052,7.406992014531579,FREE,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0396,30584,28404,32238,156.35010197696096,-44.59810624539921,156.32644473443526,-44.59867635575719,156.3080151694403,-44.600258402843416,108.16022044887971,3.50723042181273,2.765909711316345,3.884691340240458,23341.85600103289,9.323337931822575,8.172257931470046,14.895663706746603,STATIONARY,STATIONARY,STATIONARY,CB,A,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0397,32059,29684,33348,156.01915139023077,-44.611845888289224,156.01071747037324,-44.595908763671424,156.0061538823456,-44.58351402185211,107.29862936545794,3.479292253358574,2.768765671637111,3.8884804070841286,20019.574684894276,3.7574509651031764,8.969334036011173,5.5743923157218775,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0398,31015,28632,32349,152.7712331024167,-43.060031738981316,152.75960853444582,-43.047808774778474,152.75278407504996,-43.03842443903266,91.68616588123949,2.973038598696589,2.7748649965027687,3.5258422951233928,16075.271102078294,5.903855813974416,7.477445382416762,11.200544246301202,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0399,5929,2723,6111,154.83111417465264,-41.03188399875045,154.851326787326,-41.02842200654422,154.86592903647573,-41.027176832772604,96.05459268827335,3.114690301416007,2.775878513340141,3.726149852571744,14288.302656165055,1.2402014053494224,2.0211529916302893,2.770056478511766,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0400,30709,28229,31876,153.44846584853778,-43.335646892041304,153.4597228736466,-43.32421501951343,153.4662864004185,-43.316157297339565,84.2664601143107,2.7324453595308906,2.7783742668351206,3.360818851081449,13578.762203658203,8.843269725374101,4.703121785009805,4.041968621076292,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0401,22087,19598,23193,156.34807568533432,-43.67382386806507,156.345731849519,-43.67444828854362,156.34570964234365,-43.67438872488388,6.4876403797055575,0.21036985327002167,2.779505058870951,2.248053575622382,73.18802613725289,3.066526389509564,4.465743147468056,4.6309306793403024,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0402,18709,16202,19909,154.68374952060898,-42.55975084719299,154.66935218546354,-42.5649241610491,154.65722940118462,-42.569542114259875,78.65696935294585,2.5505506059191894,2.780119037321383,3.326036045029467,10218.088055885146,3.3730775608065793,2.032264716457369,2.2111908851556583,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0403,27814,25566,29346,152.7524973896045,-42.710424436418485,152.73198109678165,-42.70982417679475,152.71508195916653,-42.70983605750219,98.99623570153805,3.2100767551733846,2.7865517279270615,3.7356279850369267,16185.740933265488,3.5739163355774752,4.6500985829489005,3.1250667161110433,STATIONARY,STATIONARY,STATIONARY,B,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0404,24964,22545,26175,155.66046928706828,-43.69675349033475,155.65946597266836,-43.694812484578634,155.6596392309343,-43.69456113637166,8.182849933149038,0.2653391432040653,2.8075095641159016,2.149958134445778,133.60091461123787,107.68509570400448,150.07996872212,116.00527635925204,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0405,30868,28774,32654,154.94661353681684,-44.01989740745026,154.9255849452408,-44.03087234234414,154.9115062921167,-44.03814205371447,112.12192073749092,3.6356935084878224,2.80975428487782,4.0918793157548565,21859.86904749936,4.0177542549701935,2.019970291126804,3.2713764229840305,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0406,5253,1951,5223,156.56013141246996,-41.7036442682106,156.569621314831,-41.686574018769704,156.5748229470716,-41.673895414303296,114.14674155658518,3.701350855948607,2.8109391725797717,4.1687099479467555,20177.688286757053,3.336115939029131,2.5119468531662688,1.901281296789372,BLEND_FRAGMENT,STATIONARY,STATIONARY,,AB,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0407,8859,5766,9139,157.3725148023954,-42.53495910849403,157.3741760452304,-42.51984201038403,157.37445930722097,-42.507491882333966,99.01652190810945,3.2107345607930027,2.8160238798032298,3.727402122863303,17048.329563092684,4.4517163750933975,6.192209526076228,2.545877734604943,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0408,24851,22456,26087,155.6340482302675,-43.675783870632614,155.63583035026883,-43.67674877718127,155.63582477176308,-43.676493572263325,5.284309891790709,0.17135035721875022,2.818721330409175,2.3493446672962337,46.118139593925164,2.334713301738069,2.4413532773076145,2.697905970677454,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0409,11264,8355,11849,155.5224422119534,-42.033954223553025,155.52179837589279,-42.03230191967217,155.52214726159363,-42.03230014669899,6.006678304151442,0.19477405644082743,2.8259308967594086,2.246850354333024,62.738660881997525,2.561119299717403,4.387650844061386,4.894618476746561,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0410,12097,9326,12957,153.8050265964465,-41.36771336121432,153.79733145685967,-41.37728653738271,153.79262743278636,-41.3855146952818,72.31016435880515,2.3447475161660214,2.8266364177718537,3.2183063504832243,8097.352929408613,2.599817883965142,2.1253602476590525,1.93137384328297,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0411,32627,30419,34156,155.95465972844855,-44.644908014660864,155.95244001143996,-44.64455989794027,155.95271959832567,-44.64434806815913,5.362596610572737,0.17388890198684265,2.8304918560910157,2.3677495904610133,44.53429997358631,1.7607532931054797,3.457477391261229,3.9872333175152512,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0412,30459,28242,32033,155.87899224621853,-44.38309252472282,155.886714798669,-44.394151282689165,155.89113638629334,-44.40131981499366,72.67530077715136,2.356587521199488,2.8315933626736767,3.19105204353817,9184.175492902426,6.202784704299822,3.0578055126699786,3.065377809977311,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0413,16653,13855,17365,154.77925099672902,-42.36054876702513,154.79911752048093,-42.35760791551611,154.8151852351605,-42.3563510550128,96.77932687220259,3.138190713740015,2.832483385245416,3.6161698284870907,17910.836788729997,11.32148736013776,9.484387940853246,7.474821675464877,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
