id,ra,dec,x,y,flux
6699,156.9474170310354,-43.128533925380346,1743.8009424700006,1009.8556223716921,2.8192540479436317
6700,157.0016040552601,-43.15074447652483,1770.2533384734973,1009.3600442746156,1.3346896011929996
6703,154.35437524429966,-41.99299382752677,445.14965616233826,1011.0834397666848,0.4265472350919325
6704,155.08454733737375,-42.31774028726713,814.7377314511504,1010.4383441459768,17.609309047530356
6705,155.23231525944144,-42.38402745163314,889.46125041963,1010.8605835836663,17.220509638835633
6706,155.30089206974094,-42.41430701920587,923.9755640238591,1010.8444332172514,2.162272819846861
6708,155.44860635595523,-42.479245474500644,998.1811445918701,1010.7330272725061,0.8403175127310931
6709,155.90193300184083,-42.67875350206971,1225.46678978158,1011.0626671718886,325.8358901009467
6710,156.05370965778908,-42.7439687335636,1300.9524310426139,1010.566689571302,784.0757841199869
6711,156.6175679021092,-42.99035869597534,1581.7381438562134,1011.6304319062929,2.7100405028108066
6712,156.78731207428984,-43.062576300600895,1665.4892987282187,1011.2220726425874,65.53159199870476
6713,153.6415489064415,-41.672795507062695,81.6741910962068,1012.2483834293342,17.601169522098385
6714,154.22814841843189,-41.93804943123794,381.41749857863965,1012.0167199952397,8.109446559406445
6716,155.4334490583046,-42.47615097152829,991.571246705174,1012.5346866546373,40.18476656048283
6718,155.8180617288719,-42.64468340827152,1184.2631869868387,1012.3677745643848,23.884463544306083
6721,153.77660915936318,-41.73574470354749,151.33806196581594,1013.007831056631,2.9457720890062244
6723,155.32124939136304,-42.42831158483069,935.6287925120419,1013.3644026867702,7.54190796498614
6724,155.87950359382418,-42.673589859383725,1215.5437547338006,1013.3962309693077,0.9688803951257052
6725,156.32854443207572,-42.867912199033825,1439.0219881175192,1012.8604178719272,0.3220841068869463
6727,157.53760072632014,-43.38613039746949,2035.4552493206224,1013.0428271130996,4.132442783412973
6730,155.85673867385646,-42.66496731403528,1204.5345285801488,1014.064199071568,87.45042757912894
6732,157.08861418010926,-43.19758859679947,1815.6985159111255,1014.2378106244994,17.613208726587246
6733,153.893713231016,-41.79310900669114,212.50126544766508,1015.1213596568421,12.818481232595724
6734,154.24250180721418,-41.95032687838441,390.41127012448214,1014.9282189104699,2.5910657280908005
6735,154.4055923162958,-42.0242557004934,473.57795880719266,1015.2185267272849,650.050226553454
6738,155.26134306678162,-42.40496777806919,906.3613229880941,1014.9334266092942,20.581303834612445
6739,156.1423499391724,-42.79162078641207,1347.6282440762052,1015.139979810225,27.58885565413343
6740,153.6054829425734,-41.66390936220879,65.38925759052191,1016.020774927501,196.5614011454937
6743,155.09322440189752,-42.33139888208768,821.8913700141273,1015.3658043352009,138.68405451823745
6745,155.95004748658525,-42.71003797431416,1252.3393632001844,1016.2379270087615,1.8803553321330437
6747,157.2116115030437,-43.254695658951306,1877.4347848737525,1016.5856257855925,4.706667061609583
6748,153.51116053312978,-41.623167188009326,17.64291950173345,1017.1582731429244,26.457452335852533
6750,157.1705984214572,-43.23865630415627,1857.6585922723705,1017.3130186773852,3.319875000125333
6751,153.57429779834072,-41.653792214645826,50.592169798346056,1018.0694523864029,16.246848393194686
6752,154.16438328391206,-41.92134216766676,352.4051176451789,1018.0470290662124,21.607138099144755
6756,154.69423791406047,-42.16153988894597,622.3815518977017,1019.2339490549009,2.8540923367802526
6757,155.5495183713118,-42.53893728852622,1053.113897612336,1018.4179341503209,10.731771053523353
6758,155.57112988297882,-42.54843177584722,1063.9515354256628,1018.4154638556815,39.799042215824095
