source_a,source_b,ra_a,dec_a,ra_b,dec_b,separation_arcsec,flux_a,flux_b,brightness_change_percent
4149,3961,155.1325024503173,-41.542444383193846,155.13239613020036,-41.54196234995147,1.758807508691552,2.0295218770769172,2.360833685376301,16.324623648628318
4153,3957,157.78411900754642,-42.693558582894894,157.78395884801049,-42.693547340237124,0.4257052471055142,0.33714034116938485,0.33264429111565497,-1.3335841205283094
4157,3959,154.3964953156534,-41.21241089130145,154.39666809797222,-41.21254422194079,0.6703317264020642,2.7008891104630686,2.201189179950392,-18.501312348473373
4158,3960,154.45811480715668,-41.23976521459102,154.45770214693678,-41.23971369506173,1.1323832822965918,48.1417255888276,49.93119373908076,3.7170835244602274
4164,3966,154.24456917074627,-41.147398854699766,154.24425057977155,-41.14722539195681,1.0657700095209381,0.7047843244088499,0.5348743214464293,-24.108084853467123
4165,3968,154.83293666301284,-41.410761098483356,154.83277304837924,-41.41062987673794,0.6467651467494472,0.8137040595205105,0.5126108749703913,-37.00278756474973
4167,3973,155.93709257910118,-41.90370791883068,155.937327312351,-41.903989890761885,1.194146131359134,2.9422350027390136,2.9001439416646106,-1.430581209020325
4173,3974,154.1153297893443,-41.090537166186806,154.11543753415407,-41.090295848828916,0.9166099137993455,1.1194561435752455,1.090447102010787,-2.5913513209915675
4183,3990,155.4692907504594,-41.70190199850924,155.46958560953075,-41.70182180101576,0.8434777173432467,40.46214966192434,42.66983381733306,5.456171196673188
4186,3985,156.1901753405564,-42.016665697222685,156.18982815715987,-42.01676659225214,0.9970942359485861,0.7768064503147856,0.7374117372025287,-5.07136791877731
4187,3987,156.9034829520863,-42.32787406446757,156.90332864767697,-42.327932187234694,0.46091233690399425,197.3308338240738,190.5802850508101,-3.420929533638938
4189,4000,154.7547012686566,-41.38614276420914,154.75517236119185,-41.38533422994794,3.1766895094065832,21.701007443105457,15.126927310680198,-30.293893726643017
4191,3993,156.26225784221535,-42.05217309071804,156.26254406736095,-42.05236551349083,1.032116569643282,1.1730033735306604,1.246957261001077,6.3046611066275515
4195,3998,154.02031427413004,-41.05426040634961,154.0203265546033,-41.05415751077204,0.3719212588354842,0.9012992242545653,1.1202653982047432,24.294503762751773
4198,4002,156.20010562026278,-42.02595005818595,156.20049201130612,-42.02579248682806,1.1787658477721283,2.8146497776655592,2.8483905738587456,1.198756465579552
4201,4008,157.08007801955355,-42.408340314261025,157.07978786503696,-42.40817337183757,0.9777673834834455,3.5227086600233872,3.1557425669076142,-10.417157038281353
4203,4011,157.50813148543764,-42.59118409618741,157.50790114783968,-42.591159237325776,0.6169941561571538,2.011220447496355,2.116613343384647,5.240245842741372
4207,4006,154.85405545539768,-41.4338800366553,154.85428256407,-41.433652547518484,1.0229484925450392,19.54103476343252,15.61515472249755,-20.090440902758836
4213,4012,154.18362731354475,-41.13171318727238,154.18352722301873,-41.131687938056224,0.28621459587936754,37.26086666142257,37.12131238852241,-0.37453308364574744
4222,4016,154.19792623069694,-41.14038370710059,154.19789822022537,-41.14033710358773,0.18415938387459052,20.031188885319764,19.929525651375258,-0.5075247132186574
4223,4018,154.23350667511525,-41.158575250382775,154.23336270629375,-41.15836571266291,0.8492879739986435,1.1139137243032888,1.2604355386229655,13.153784815006258
4227,4019,155.443089658627,-41.69805373725516,155.44251512183766,-41.697982562218996,1.5654555026105434,3.7313656355130744,4.102877966114359,9.956470817693
4228,4026,156.11451231796195,-41.99534988891206,156.11436970475972,-41.99500878498011,1.2858897359769026,13.090009706423688,13.355256372231189,2.026329023097179
4234,4025,155.93400621924675,-41.91865283746401,155.93411603931233,-41.91880946477775,0.6359854102899821,4.824132738787446,5.004995467627698,3.7491242184540843
4235,4027,156.4346897995678,-42.13656852010026,156.43400105516363,-42.13658011414452,1.8391263381679759,0.952386558635919,0.35377626681903634,-62.85371064814882
4238,4038,154.5620260802479,-41.31081197089474,154.56259672090292,-41.31076769180542,1.5512830140982432,0.49075413977246224,0.2697955380878946,-45.02429705167947
4239,4030,154.5938935351438,-41.32462991201298,154.59454456337662,-41.324901381855526,2.0131929035183997,4.6939605529427695,4.690071835035585,-0.08284513394017162
4241,4032,155.85886146243195,-41.885071872761365,155.85854602840996,-41.88537919383918,1.3923856027422918,0.643911508333646,0.6151979446616563,-4.459240641046526
4243,4034,157.16647596827937,-42.45501877615468,157.16617608824313,-42.455297559505176,1.2812822069067382,4.304553338936086,4.4441721233298255,3.2435138654420292
4246,4036,154.03019807269962,-41.07201924422293,154.03033570974594,-41.07197413107833,0.4073228046819543,5.107790972725431,4.792069083910047,-6.181182638468874
4247,4037,154.14938989773492,-41.12585625060878,154.14942416737537,-41.12587740749223,0.12015510398416208,29.094725211193342,28.63982026846275,-1.5635306380401275
4254,4050,157.7670795909825,-42.71273708359794,157.76648286161273,-42.71274154593383,1.578520231187071,397.86899317611943,403.3878600671949,1.3871065566128404
4259,4048,156.76947271100374,-42.28634754265746,156.76904280987867,-42.28641180580316,1.1680726430609327,2.899246092697446,3.1149655863241033,7.440537530429259
4261,4046,154.36327654164094,-41.22487143029172,154.36243457347868,-41.22455525288865,2.5481266973433576,0.5546338258820076,0.4652541734189964,-16.115074179054087
4270,4055,155.9470522873966,-41.932310178009686,155.94707391457806,-41.932453910769745,0.5206696380881858,11.126929711201445,10.860999303972545,-2.3899711252888487
4272,4059,154.42677745871995,-41.257831932882326,154.42661227329387,-41.2577794845772,0.4852799348229386,6.945000448376471,6.782350642120312,-2.3419697013004828
4280,4063,154.00087463336843,-41.0667242224169,154.00073003193182,-41.06657089705028,0.6772822987621911,4.090782670825979,4.026842712633609,-1.5630250574875728
4281,4064,154.08450285140162,-41.1048807939067,154.08451014749494,-41.104884571679534,0.024013871141596244,3.858778272617793,3.732887409050682,-3.2624539342009533
4283,4067,155.7198995384943,-41.83566605514431,155.71928157858883,-41.8358415317101,1.7738029163152071,5.502935500238657,5.074396032384004,-7.787470302642421
4286,4076,157.66763063335463,-42.68125390906042,157.66754809923373,-42.680908244989375,1.2634152957183016,1.1877910453664542,1.3528138014129034,13.893248032993618
4289,4071,154.28961112609574,-41.19948927049348,154.28975053999568,-41.19953495867838,0.41189687876580167,2.703414187109705,3.157192360906032,16.785373693754035
4291,4072,155.13642278362573,-41.57997854847697,155.13610004832756,-41.579869976337505,0.952943513563221,8.117308967887492,8.106374006356328,-0.1347116584378392
4292,4073,155.32078749366778,-41.662012880595015,155.3203595864927,-41.66225260882433,1.438491083445517,33.17301658937611,33.36567333675217,0.580763425168139
4293,4074,155.4372462545543,-41.713755255910144,155.43657461693968,-41.71371560830328,1.8105421668269432,618.8198572750199,691.0063214696651,11.665182257162702
4300,4079,156.562081079968,-42.2084741656663,156.5621651546006,-42.208772139202324,1.0958811900357506,1.659777697589113,1.5713153815596879,-5.329768929774139
4304,4084,154.8604398346232,-41.46270603941122,154.8604239141068,-41.46281391506101,0.39072018193013136,6.0651824623959625,5.765920212550805,-4.934101351452804
4306,4091,156.5359148956117,-42.20072222584263,156.53593355770607,-42.20061359914927,0.3942104239984835,5.606837192826397,6.666928748417374,18.90712212844879
4310,4095,156.65684423011066,-42.25536021887124,156.6571770018139,-42.25542417721551,0.9160966277824497,3.800753249568964,3.959583029618355,4.178902696916822
4316,4097,156.05538328556,-41.99541592240651,156.0554690490916,-41.995685516780114,0.9972962301285206,2.2879022843087897,2.186342847183838,-4.438976167010314
4321,4101,156.08877759970548,-42.01201673496599,156.0889317851062,-42.01184699025597,0.7372303973386218,1.6093379540434982,1.8835639945266462,17.03968018613796
4323,4104,157.24708957466382,-42.51328624045606,157.24742628134175,-42.51335250520501,0.9247932563641437,12.425456924560283,13.176972464247541,6.048192386404759
4326,4098,153.93626799974334,-41.05169969159412,153.93618165015832,-41.05170935245051,0.23698962560476763,3.0599990190587048,2.9583273847032414,-3.322603495040951
4333,4109,154.44489287001576,-41.28553593951143,154.44461861130728,-41.285557136284844,0.7458249715466716,2.0078188658832645,2.0848561892657287,3.8368661980160486
4335,4110,154.6946936342605,-41.39811617238993,154.69488311073368,-41.39827382791969,0.764157731197271,5.893231083452846,6.039558693070449,2.4829776322273376
4336,4111,154.71320405306705,-41.404347830500406,154.71339166265972,-41.40449616334558,0.7360597444516461,1.9138232728115714,1.550341953751067,-18.99241817278766
4337,4115,154.9225388947314,-41.50036529071858,154.9226766571517,-41.50018424985483,0.7501608265258926,1.5539218924078744,1.4791203311026453,-4.81372723241067
4346,4120,155.02857034823367,-41.55186218914223,155.02877358971014,-41.55194126302963,0.6171256831542007,3.366003754196244,3.4445872341465686,2.334622468924997
4350,4122,156.92437154466856,-42.3815326147076,156.92454310269295,-42.38154441320319,0.4581837345520724,0.048173316148428215,0.3413855409503088,608.6610768053746
4353,4127,156.57240666437923,-42.23069467048565,156.57237299258728,-42.230973674777665,1.0084177815567317,2.8475709886142897,2.827476658201649,-0.7056656530420378
4354,4131,157.03662330153875,-42.432608055647805,157.03631639017948,-42.43240651651041,1.0915223699178225,3.793724294130842,3.764258827073516,-0.7766897321165739
4356,4128,154.9336806555669,-41.51221871832098,154.93344001584302,-41.51222894192697,0.6497433647135932,3.967377988628766,3.3912467702642743,-14.521712325263422
4361,4132,153.9410208298844,-41.06644995337872,153.94118492354372,-41.06653507225241,0.5406161560042315,7.931968950950838,6.881859279971762,-13.238953373023424
4364,4134,154.76114368623186,-41.43679329389661,154.76064138752227,-41.43654153612043,1.630703863729523,1.6923807109729714,1.6774637885575427,-0.8814164755430653
4366,4135,155.1021393686422,-41.58860531574466,155.10149105248865,-41.588344019728204,1.9829429079816783,19.3539803146992,18.82625087058906,-2.7267230591804066
4371,4150,157.4095938176252,-42.59848857112493,157.41011918377708,-42.59863180986592,1.4846540938746717,5.581769074040707,5.814044412399191,4.161321173939879
4372,4144,154.30616165840902,-41.23557682675635,154.30625003746158,-41.23562139740725,0.2880827529399958,4.167648202201108,3.707250772787341,-11.04693599547611
4373,4147,156.49426259643215,-42.20612150300994,156.49420542755544,-42.206176484800665,0.2498372144909038,25.913617394115654,26.757181899628076,3.2552942828583036
4374,4148,156.54773583396306,-42.229339045433385,156.54807647146885,-42.22958894681398,1.2782267798945919,8.646786139553306,8.402305121099253,-2.827420668307205
4379,4151,155.11822719360052,-41.60136241078383,155.11771108130992,-41.60144392359295,1.420032553870679,1.2783881856673498,1.231352782084959,-3.67927395682534
4381,4153,155.5111451193328,-41.77569724689987,155.51111843176224,-41.775873252084324,0.6376567804367155,54.54636332141226,55.665901997976555,2.052453377995999
4386,4162,155.8929581910725,-41.94797670496698,155.89296305753595,-41.94778125415306,0.7037435676669459,26.091695171022366,25.456583150528242,-2.4341539188281005
4388,4158,157.38159144623407,-42.59115308453025,157.3817989985153,-42.590922318801475,0.9963668813506147,3.0990429749873156,2.401302994088319,-22.51469200429053
4391,4161,155.23537985620672,-41.65779476536103,155.23507194321513,-41.657742404833094,0.8493624797240166,8.61258976652802,8.73135730740652,1.3789991639922232
4392,4163,156.43353391113683,-42.18579094460338,156.4333668831672,-42.18569997588586,0.5529556285597391,10.12032694515326,11.219485882414613,10.860903439367181
4394,4166,154.4300639467454,-41.29882502603598,154.4299991884713,-41.29885617598812,0.20796915226158233,79.80530143844818,86.7822364839609,8.742445576618556
4396,4168,155.84901858283501,-41.93076450756715,155.84870409278702,-41.93083701928207,0.8818006343115263,11.021948815517108,11.530047206945314,4.609877980134384
4398,4173,156.08276488871036,-42.03507145861432,156.0825875866078,-42.0349125667384,0.7429316033158424,0.9252612527646703,0.8779501812716372,-5.1132662641678985
4400,4174,156.65587645659193,-42.284667218936065,156.6556751087523,-42.284442859130415,0.969505456646917,41.07993798100094,39.35951591016934,-4.18798604717289
4402,4170,157.34388379359544,-42.57974297368443,157.3437506483178,-42.57982665844962,0.4640358297871458,1.2541347878170446,1.334513984462764,6.409135399682839
4404,4171,155.29588061499317,-41.69033880957939,155.2960567024761,-41.6904582043516,0.6393988232879018,6.282970880390982,6.602967345182488,5.093075726169741
4406,4181,156.36179317953352,-42.159575082201414,156.36214848608608,-42.1593481469315,1.2515861930266852,1.8305689440346602,1.8609022977756335,1.6570451410651161
4412,4186,155.1992303360105,-41.649190532445644,155.19793807559066,-41.64910629578624,3.4894110331317822,1015.7654245914117,942.9528493372435,-7.168247066832073
4419,4187,157.04655559743978,-42.45820460194642,157.04666268421207,-42.458202111260746,0.28456076075647224,4.845474887643719,4.728791736061318,-2.408084951176833
4423,4192,155.16605441668383,-41.6364924357681,155.16615604770658,-41.63674596322633,0.9527802347867802,1.188177312868656,1.053036857206034,-11.373761659894667
4425,4194,156.1792957961648,-42.084968709806354,156.17906237597177,-42.08504215075934,0.6773673168748364,33.41018441024405,25.813023989510135,-22.739055634797737
4427,4200,157.68961836982112,-42.73381814728689,157.68947978316717,-42.733905139487845,0.4820455015506344,8.331196064112342,9.978321996513161,19.770581795524144
4428,4202,153.99962251313602,-41.11425686182183,153.99981681461418,-41.11436855663661,0.6628768215977254,9.006754763053962,8.969432316670979,-0.4143828422650252
4429,4203,154.15613502146095,-41.18512051618422,154.1560312840107,-41.18495522284414,0.6580918047269536,6.1341537455933,6.049070165683941,-1.3870467457794426
4430,4204,154.2942426708756,-41.248081778795274,154.29417622422721,-41.24794381997954,0.5282135134703264,2.6354881614367254,2.7528024671285354,4.451331157862482
4434,4207,157.74935721890898,-42.76235867486165,157.74907094676902,-42.76252184017504,0.9578704969987322,4.148374085171758,3.7209443283597197,-10.303549005859274
4438,4211,155.6958555460994,-41.87499215865481,155.69546926728268,-41.87515039029398,1.1817918583023037,5.9068052417982475,5.857057176666846,-0.8422161065912611
4439,4213,155.9968391137088,-42.00755426469245,155.99688226830602,-42.007766158124575,0.771501680911068,15.992049798951946,16.526252527519993,3.3404268701255337
4446,4228,157.40957094214647,-42.62425582498037,157.40961752192982,-42.62431391738013,0.2428179452566003,2.78157400954773,3.198810587225204,15.000017121432421
